ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1564963199999,2019-08-04 23:59,10000,10809.4492903231000000,9918.9069283849000000,10000.00000000
1564977599999,2019-08-05 03:59,10000,11436.2434809109000000,10118.4127186891000000,10000.00000000
1564991999999,2019-08-05 07:59,10000,11543.2872768640000000,10105.4966016352000000,10000.00000000
1565006399999,2019-08-05 11:59,10000,11648.5606912708000000,10307.5979072260000000,10000.00000000
1565020799999,2019-08-05 15:59,10000,11621.1939553009000000,10232.2300392373000000,10000.00000000
1565035199999,2019-08-05 19:59,10000,11623.6368840268000000,10217.3507928778000000,10000.00000000
1565049599999,2019-08-05 23:59,10000,11699.1599761360000000,10199.2340691364000000,10000.00000000
1565063999999,2019-08-06 03:59,10000,11581.4840005054000000,10123.2212344600000000,9868.7750608516000000
1565078399999,2019-08-06 07:59,10000,12051.6933830428000000,10242.1333425208000000,10269.4478074312000000
1565092799999,2019-08-06 11:59,9972.0223917205000000,11648.5705816705000000,10076.0403376849000000,9925.9405827070000000
1565107199999,2019-08-06 15:59,9967.1330065000000000,11571.7716280000000000,10035.0281789968000000,9860.4989968000000000
1565121599999,2019-08-06 19:59,9967.7626762000000000,11581.6620277000000000,10003.8821915614000000,9868.9267606000000000
1565135999999,2019-08-06 23:59,9947.04631730,11355.8543121493000000,9975.1547419383000000,9676.5124852822000000
1565150399999,2019-08-07 03:59,9947.04631730,11512.8545169871000000,10010.4463226307000000,9810.2948078434000000
1565164799999,2019-08-07 07:59,9947.04631730,11412.1504672417000000,9916.9860844227000000,9724.4833168318000000
1565179199999,2019-08-07 11:59,9947.04631730,11615.2300442818000000,9992.7529326318000000,9897.5305909372000000
1565193599999,2019-08-07 15:59,9947.04631730,11534.9298891175000000,9929.7855613335000000,9829.1055766450000000
1565207999999,2019-08-07 19:59,9947.04631730,11663.5248660169000000,9966.8823839769000000,9938.6833615726000000
1565222399999,2019-08-07 23:59,9935.6918193764000000,11843.7872909491000000,10012.4139927909000000,10092.2877845914000000
1565236799999,2019-08-08 03:59,9953.1336694670000000,11824.9262987212000000,10004.7315947790000000,10061.95503071
1565251199999,2019-08-08 07:59,9976.9203885374000000,11789.3406406006000000,10010.1076889034000000,10061.95503071
1565265599999,2019-08-08 11:59,9983.0676161564000000,11697.2313481945000000,9961.8140423919000000,10061.95503071
1565279999999,2019-08-08 15:59,9966.3175108286000000,11564.6604306157000000,9927.8095597131000000,10061.95503071
1565294399999,2019-08-08 19:59,9964.1260169162000000,11488.5142433254000000,9894.9597433122000000,10061.95503071
1565308799999,2019-08-08 23:59,9977.4871542044000000,11868.2561398069000000,9984.8242561449000000,10061.95503071
1565323199999,2019-08-09 03:59,9984.4801705880000000,11740.9666956679000000,9914.7046873035000000,10061.95503071
1565337599999,2019-08-09 07:59,9966.5180586800000000,11743.2909395974000000,9839.5795111800000000,10061.95503071
1565351999999,2019-08-09 11:59,9938.9790602450000000,11576.7267182497000000,9624.4863591405000000,10061.95503071
1565366399999,2019-08-09 15:59,9944.7193791800000000,11614.6662914989000000,9627.9632217975000000,10061.95503071
1565380799999,2019-08-09 19:59,9945.9430117226000000,11707.4481310846000000,9609.8090989926000000,10061.95503071
1565395199999,2019-08-09 23:59,9940.0341163328000000,11749.7889322003000000,9581.8072491723000000,10061.95503071
1565409599999,2019-08-10 03:59,9930.0125367440000000,11709.2778550291000000,9642.1961306415000000,10061.95503071
1565423999999,2019-08-10 07:59,9920.88327914,11700.0995641075000000,9731.0754903135000000,10061.95503071
1565438399999,2019-08-10 11:59,9920.88327914,11270.3419163431000000,9497.1941557635000000,10061.95503071
1565452799999,2019-08-10 15:59,9920.88327914,11288.7776213839000000,9586.1039124081000000,10061.95503071
1565467199999,2019-08-10 19:59,9920.88327914,11204.9367031270000000,9681.9390880014000000,10061.95503071
1565481599999,2019-08-10 23:59,9920.88327914,11185.3636021207000000,9681.2392698201000000,10061.95503071
1565495999999,2019-08-11 03:59,9920.88327914,11274.1695010270000000,9805.7357532156000000,10061.95503071
1565510399999,2019-08-11 07:59,9920.88327914,11247.0796962487000000,9762.3628774077000000,10061.95503071
1565524799999,2019-08-11 11:59,9920.88327914,11344.2330925018000000,9786.2161613466000000,10061.95503071
1565539199999,2019-08-11 15:59,9920.88327914,11253.3007576600000000,9791.7117280788000000,10061.95503071
1565553599999,2019-08-11 19:59,9920.88327914,11258.3844231058000000,9976.7664868800000000,10061.95503071
1565567999999,2019-08-11 23:59,9920.88327914,11423.3859613009000000,9964.8875627949000000,10061.95503071
1565582399999,2019-08-12 03:59,9920.88327914,11320.9906532068000000,9907.8850676496000000,10061.95503071
1565596799999,2019-08-12 07:59,9920.88327914,11286.8984454409000000,9860.0022498981000000,10061.95503071
1565611199999,2019-08-12 11:59,9920.88327914,11203.8586495597000000,9799.0596626889000000,10061.95503071
1565625599999,2019-08-12 15:59,9920.88327914,11274.1793914267000000,9843.2679855135000000,10061.95503071
1565639999999,2019-08-12 19:59,9920.88327914,11318.4686012833000000,9808.7728134153000000,10061.95503071
1565654399999,2019-08-12 23:59,9920.88327914,11271.1826003176000000,9804.7376043636000000,10061.95503071
1565668799999,2019-08-13 03:59,9920.88327914,11269.1847395782000000,9737.5899544284000000,10028.0509586906000000
1565683199999,2019-08-13 07:59,9920.88327914,11240.4036764512000000,9732.1986145650000000,10002.4397864996000000
1565697599999,2019-08-13 11:59,9920.88327914,11156.7605661883000000,9720.2472985443000000,9928.0089675239000000
1565711999999,2019-08-13 15:59,9920.88327914,10831.0697040673000000,9571.1715011667000000,9638.1890705309000000
1565726399999,2019-08-13 19:59,9920.88327914,10816.3231181146000000,9662.5991674812000000,9625.0666451918000000
1565740799999,2019-08-13 23:59,9920.88327914,10773.3295506187000000,9685.3049165037000000,9586.8083065271000000
1565755199999,2019-08-14 03:59,9920.88327914,10540.0348024951000000,9707.4574825629000000,9379.2081932483000000
1565769599999,2019-08-14 07:59,9920.88327914,10503.6084604000000000,9660.0524463516000000,9346.7937784100000000
1565783999999,2019-08-14 11:59,9920.88327914,10441.0022302990000000,9560.0176392936000000,9291.0828780770000000
1565798399999,2019-08-14 15:59,9920.88327914,10398.8493467776000000,9539.1693038982000000,9253.5726320708000000
1565812799999,2019-08-14 19:59,9920.88327914,10026.6637156669000000,8938.3331286111000000,8922.3788105177000000
1565827199999,2019-08-14 23:59,9920.88327914,9940.2216222889000000,8912.0060310621000000,8845.4572830437000000
1565841599999,2019-08-15 03:59,9920.88327914,9984.4119281485000000,8975.9472430449000000,8823.04295751
1565870399999,2019-08-15 11:59,9920.88327914,10047.2159662435000000,8974.5775511079000000,8823.04295751
1565884799999,2019-08-15 15:59,9920.88327914,9983.9569697623000000,9013.3328206443000000,8823.04295751
1565899199999,2019-08-15 19:59,9920.88327914,9995.9144629996000000,8987.7333538362000000,8823.04295751
1565913599999,2019-08-15 23:59,9920.88327914,10181.1121973821000000,9076.3209534603000000,8823.04295751
1565927999999,2019-08-16 03:59,9920.88327914,10211.4559436617000000,8987.1683962593000000,8820.4051224224000000
1565942399999,2019-08-16 07:59,9920.88327914,9828.0941608900000000,8781.2017104180000000,8489.2680233900000000
1565956799999,2019-08-16 11:59,9920.88327914,10037.6915113324000000,8863.8841588044000000,8670.3123050828000000
1565971199999,2019-08-16 15:59,9920.88327914,10272.2126690188000000,8974.9578235548000000,8872.8850687436000000
1565985599999,2019-08-16 19:59,9920.88327914,10337.2024854475000000,9004.1457167445000000,8929.0214397800000000
1565999999999,2019-08-16 23:59,9920.88327914,10218.3099906538000000,8926.6204455186000000,8826.3254549636000000
1566014399999,2019-08-17 03:59,9920.88327914,10172.1514952539000000,8912.5163985837000000,8786.4550480808000000
1566028799999,2019-08-17 07:59,9920.88327914,10244.4700978603000000,8964.4576677213000000,8848.9218179816000000
1566043199999,2019-08-17 11:59,9920.88327914,10219.9814682031000000,8979.0709923687000000,8827.7692301432000000
1566057599999,2019-08-17 15:59,9920.88327914,10199.2511904319000000,8984.5063651551000000,8809.8630006968000000
1566071999999,2019-08-17 19:59,9920.88327914,10055.8107235828000000,8915.3875948134000000,8685.9631697516000000
1566086399999,2019-08-17 23:59,9920.88327914,10104.0560933194000000,8978.0237165928000000,8727.6361598468000000
1566100799999,2019-08-18 03:59,9920.88327914,10003.1443451803000000,8915.9430261261000000,8701.44034169
1566115199999,2019-08-18 07:59,9920.88327914,10028.2857412177000000,8973.6653034687000000,8701.44034169
1566129599999,2019-08-18 11:59,9920.88327914,10280.0854271800000000,9209.3354920740000000,8701.44034169
1566143999999,2019-08-18 15:59,9920.88327914,10272.5885042074000000,9273.3911333130000000,8701.44034169
1566158399999,2019-08-18 19:59,9920.88327914,10257.3375078700000000,9315.2502235218000000,8701.44034169
1566172799999,2019-08-18 23:59,9920.88327914,10193.8213609966000000,9290.3862759582000000,8701.44034169
1566187199999,2019-08-19 03:59,9920.88327914,10284.2690662531000000,9316.2088644213000000,8701.44034169
1566201599999,2019-08-19 07:59,9920.88327914,10604.5894413370000000,9472.1521785078000000,8701.44034169
1566215999999,2019-08-19 11:59,9920.88327914,10555.8396612157000000,9443.5465820385000000,8701.44034169
1566230399999,2019-08-19 15:59,9920.88327914,10590.4461697660000000,9431.7731073984000000,8701.44034169
1566244799999,2019-08-19 19:59,9920.88327914,10568.7664136236000000,9364.6779165516000000,8701.44034169
1566259199999,2019-08-19 23:59,9920.88327914,10795.9093331338000000,9440.3289527886000000,8701.44034169
1566273599999,2019-08-20 03:59,9920.88327914,10670.5979689348000000,9326.3104484256000000,8575.3275384092000000
1566287999999,2019-08-20 07:59,9920.88327914,10690.2798643378000000,9358.7188849482000000,8591.1445435712000000
1566302399999,2019-08-20 11:59,9920.88327914,10591.4549905354000000,9246.9709361568000000,8511.7256915216000000
1566316799999,2019-08-20 15:59,9920.88327914,10626.7834982638000000,9238.5886002834000000,8540.1168183752000000
1566331199999,2019-08-20 19:59,9920.88327914,10616.4579209770000000,9205.7283410358000000,8531.8188518480000000
1566345599999,2019-08-20 23:59,9920.88327914,10642.5784665847000000,9213.4428545001000000,8552.8101637238000000
1566359999999,2019-08-21 03:59,9920.88327914,10210.0416165046000000,8996.1943775430000000,8205.2096176184000000
1566374399999,2019-08-21 07:59,9920.88327914,10027.8703444303000000,8881.9981405905000000,8058.8109150662000000
1566388799999,2019-08-21 11:59,9920.88327914,10067.4517240297000000,8862.8270207007000000,8090.6197867538000000
1566403199999,2019-08-21 15:59,9920.88327914,9877.3186801969000000,8750.0411340861000000,7937.8227479426000000
1566417599999,2019-08-21 19:59,9920.88327914,9995.5188470116000000,8846.8275359010000000,8032.8122095964000000
1566431999999,2019-08-21 23:59,9920.88327914,10031.4111075229000000,8860.5405296805000000,8061.6563863466000000
1566446399999,2019-08-22 03:59,9920.88327914,9764.2813020256000000,8739.3516795408000000,8036.05012944
1566460799999,2019-08-22 07:59,9920.88327914,9864.5205029851000000,8781.7175080041000000,8036.05012944
1566475199999,2019-08-22 11:59,9920.88327914,9857.3005112041000000,8828.9469982371000000,8036.05012944
1566489599999,2019-08-22 15:59,9920.88327914,10001.8190316205000000,9002.3419039629000000,8036.05012944
1566503999999,2019-08-22 19:59,9920.88327914,10049.8567029634000000,8993.6730188256000000,8036.05012944
1566518399999,2019-08-22 23:59,9920.88327914,9989.1889912036000000,8938.6709769246000000,8036.05012944
1566532799999,2019-08-23 03:59,9920.88327914,10023.7361573557000000,8952.9619265697000000,8039.6831048114000000
1566547199999,2019-08-23 07:59,9920.88327914,10094.2942688155000000,9026.3947248651000000,8096.2746969710000000
1566561599999,2019-08-23 11:59,9920.88327914,10006.0817938912000000,8951.4269228100000000,8025.5233077824000000
1566575999999,2019-08-23 15:59,9920.88327914,10283.5965190735000000,9079.2435471411000000,8248.1057978870000000
1566590399999,2019-08-23 19:59,9920.88327914,10289.7879092857000000,9047.9591468571000000,8253.0716426714000000
1566604799999,2019-08-23 23:59,9920.88327914,10275.6841993135000000,9059.4185026305000000,8241.7596703670000000
1566619199999,2019-08-24 03:59,9920.88327914,10233.4027405960000000,9018.7098733092000000,8207.8475514320000000
1566633599999,2019-08-24 07:59,9920.88327914,10182.0221141545000000,8971.1893974531000000,8166.6373858490000000
1566647999999,2019-08-24 11:59,9920.88327914,9898.1083003663000000,8840.3771977959000000,7938.9224651126000000
1566662399999,2019-08-24 15:59,9920.88327914,9883.6485360049000000,8834.2184253333000000,7927.3249170698000000
1566676799999,2019-08-24 19:59,9920.88327914,9991.2165231421000000,8917.3936108893000000,8013.6005207042000000
1566691199999,2019-08-24 23:59,9920.88327914,10023.2811989695000000,8909.4952315749000000,8039.3182024790000000
1566705599999,2019-08-25 03:59,9920.88327914,10009.5533241859000000,8937.5436352947000000,8028.3076712318000000
1566719999999,2019-08-25 07:59,9904.4407067080000000,9993.2440550806000000,8925.4612161084000000,8015.2267158812000000
1566734399999,2019-08-25 11:59,9912.8326323820000000,10006.7345602714000000,8941.5148156392000000,8026.0468633028000000
1566748799999,2019-08-25 15:59,9893.6689812160000000,9956.5407817939000000,8836.9870543329000000,7985.7886168478000000
1566763199999,2019-08-25 19:59,9883.6487714560000000,9950.9625963631000000,8768.0461886085000000,7981.3145969462000000
1566777599999,2019-08-25 23:59,9868.25721442,10031.5297923193000000,8795.9617413123000000,8045.9340404186000000
1566791999999,2019-08-26 03:59,9868.25721442,10164.1699426960000000,8869.9668204540000000,8152.3189356320000000
1566806399999,2019-08-26 07:59,9868.25721442,10226.5684744033000000,8933.8081517175000000,8202.3660837866000000
1566820799999,2019-08-26 11:59,9868.25721442,10275.7237609123000000,8920.8515992395000000,8241.7914010046000000
1566835199999,2019-08-26 15:59,9868.25721442,10220.2089473962000000,8864.1169162140000000,8197.2653837924000000
1566849599999,2019-08-26 19:59,9868.25721442,10211.8416692500000000,8859.4494681342000000,8190.5543539400000000
1566863999999,2019-08-26 23:59,9868.25721442,10258.5738078325000000,8861.1076338087000000,8228.0361696050000000
1566878399999,2019-08-27 03:59,9868.25721442,10088.2116730000000000,8731.3845046908000000,8091.3961114400000000
1566892799999,2019-08-27 07:59,9868.25721442,10069.0737495805000000,8743.8634961079000000,8076.0464155010000000
1566907199999,2019-08-27 11:59,9868.25721442,10019.6019702811000000,8742.9908945829000000,8036.3672531822000000
1566921599999,2019-08-27 15:59,9868.25721442,10076.4025357582000000,8836.1792158800000000,8081.9245161164000000
1566935999999,2019-08-27 19:59,9868.25721442,10052.6161244797000000,8785.0572097593000000,8062.8464702594000000
1566950399999,2019-08-27 23:59,9868.25721442,10073.4255254485000000,8819.5395101421000000,8079.5367856370000000
1566964799999,2019-08-28 03:59,9868.25721442,9984.9262289329000000,8705.4936261861000000,8008.5553493258000000
1566979199999,2019-08-28 07:59,9868.25721442,10046.3258302705000000,8753.6896595085000000,8057.8012988810000000
1566993599999,2019-08-28 11:59,9868.25721442,10036.5244441678000000,8727.3060708072000000,8049.9400334156000000
1567007999999,2019-08-28 15:59,9868.25721442,10127.5062310081000000,8741.4310575813000000,8122.9125672362000000
1567022399999,2019-08-28 19:59,9868.25721442,9577.8077060818000000,8233.8666070044000000,7682.0232904436000000
1567036799999,2019-08-28 23:59,9868.25721442,9614.4615273700000000,8255.7742857960000000,7711.4217261800000000
1567051199999,2019-08-29 03:59,9868.25721442,9484.8775105006000000,8078.0915779644000000,7607.4880227212000000
1567065599999,2019-08-29 07:59,9868.25721442,9293.5180571050000000,7959.8461127934000000,7454.0069286500000000
1567079999999,2019-08-29 11:59,9868.25721442,9363.9970453672000000,8025.3904024938000000,7510.5350595344000000
1567094399999,2019-08-29 15:59,9868.25721442,9402.8168641897000000,8001.1620064425000000,7541.6707476794000000
1567108799999,2019-08-29 19:59,9868.25721442,9404.8246153288000000,8034.2994403380000000,7543.2810775376000000
1567123199999,2019-08-29 23:59,9868.25721442,9394.3407916468000000,8006.6992309752000000,7534.8724585736000000
1567137599999,2019-08-30 03:59,9868.25721442,9364.6992637459000000,7999.2024617487000000,7512.67614331
1567151999999,2019-08-30 07:59,9868.25721442,9366.2124949000000000,7990.1836101282000000,7512.67614331
1567166399999,2019-08-30 11:59,9868.25721442,9469.8144317575000000,8090.0775319125000000,7512.67614331
1567180799999,2019-08-30 15:59,9868.25721442,9483.2455945501000000,8112.9795415779000000,7512.67614331
1567195199999,2019-08-30 19:59,9868.25721442,9466.7582982502000000,8064.9520392558000000,7512.67614331
1567209599999,2019-08-30 23:59,9868.25721442,9479.4971330638000000,8048.1234287118000000,7512.67614331
1567223999999,2019-08-31 03:59,9868.25721442,9505.9242810622000000,8080.7159897256000000,7512.67614331
1567238399999,2019-08-31 07:59,9868.25721442,9486.4599744526000000,8069.0521935972000000,7512.67614331
1567252799999,2019-08-31 11:59,9868.25721442,9449.1434963845000000,8024.1740551587000000,7512.67614331
1567267199999,2019-08-31 15:59,9868.25721442,9489.8424911500000000,8022.0256578066000000,7512.67614331
1567281599999,2019-08-31 19:59,9868.25721442,9464.4637255198000000,7981.8059565678000000,7512.67614331
1567295999999,2019-08-31 23:59,9868.25721442,9482.3950201759000000,8017.3912695339000000,7512.67614331
1567310399999,2019-09-01 03:59,9868.25721442,9517.5553911094000000,8053.3947730908000000,7512.67614331
1567324799999,2019-09-01 07:59,9868.25721442,9502.7989147570000000,8047.5296734614000000,7512.67614331
1567339199999,2019-09-01 11:59,9868.25721442,9466.1549838685000000,7996.4697767691000000,7512.67614331
1567353599999,2019-09-01 15:59,9868.25721442,9499.0010012722000000,8012.8458893640000000,7512.67614331
1567367999999,2019-09-01 19:59,9868.25721442,9511.5618088912000000,8009.0996731302000000,7512.67614331
1567382399999,2019-09-01 23:59,9868.25721442,9618.3979064506000000,8045.4819078768000000,7512.67614331
1567396799999,2019-09-02 03:59,9868.25721442,9636.3786531052000000,8021.2491988428000000,7512.67614331
1567411199999,2019-09-02 07:59,9868.25721442,9639.7710602023000000,7986.6908668677000000,7512.67614331
1567425599999,2019-09-02 11:59,9868.25721442,9720.1997905627000000,8050.3754347515000000,7512.67614331
1567439999999,2019-09-02 15:59,9868.25721442,9770.7298426300000000,8140.0395395928000000,7512.67614331
1567454399999,2019-09-02 19:59,9868.25721442,10052.2897412896000000,8279.4208951164000000,7512.67614331
1567468799999,2019-09-02 23:59,9868.25721442,10226.6772688000000000,8306.6142025884000000,7512.67614331
1567483199999,2019-09-03 03:59,9868.25721442,10271.1840674500000000,8321.6060685156000000,7512.67614331
1567497599999,2019-09-03 07:59,9868.25721442,10255.0824967384000000,8332.6128221442000000,7512.67614331
1567511999999,2019-09-03 11:59,9868.25721442,10310.2511462650000000,8329.2815273736000000,7512.67614331
1567526399999,2019-09-03 15:59,9868.25721442,10570.1016175831000000,8420.1038702175000000,7512.67614331
1567540799999,2019-09-03 19:59,9868.25721442,10530.6784843789000000,8402.0324862909000000,7512.67614331
1567555199999,2019-09-03 23:59,9868.25721442,10498.9401917416000000,8399.6969584566000000,7512.67614331
1567569599999,2019-09-04 03:59,9868.25721442,10488.5157104578000000,8350.1470229916000000,7512.67614331
1567583999999,2019-09-04 07:59,9868.25721442,10452.1783819600000000,8288.4606716910000000,7512.67614331
1567598399999,2019-09-04 11:59,9868.25721442,10408.5023768848000000,8285.4324725214000000,7512.67614331
1567612799999,2019-09-04 15:59,9868.25721442,10292.5473308020000000,8197.9425873840000000,7512.67614331
1567627199999,2019-09-04 19:59,9868.25721442,10578.0139373431000000,8292.5468910813000000,7512.67614331
1567641599999,2019-09-04 23:59,9868.25721442,10451.2091227894000000,8236.9868915964000000,7512.67614331
1567655999999,2019-09-05 03:59,9868.25721442,10434.7416072889000000,8262.2255991249000000,7512.67614331
1567670399999,2019-09-05 07:59,9868.25721442,10425.8204667595000000,8226.8900628321000000,7512.67614331
1567684799999,2019-09-05 11:59,9868.25721442,10452.2772859570000000,8145.9222080358000000,7512.67614331
1567699199999,2019-09-05 15:59,9868.25721442,10425.6918915634000000,8164.3187628660000000,7512.67614331
1567713599999,2019-09-05 19:59,9868.25721442,10417.5619830100000000,8212.4040272682000000,7512.67614331
1567727999999,2019-09-05 23:59,9868.25721442,10448.7068516653000000,8228.7744663423000000,7512.67614331
1567742399999,2019-09-06 03:59,9868.25721442,10523.0332054108000000,8241.7234087380000000,7512.67614331
1567756799999,2019-09-06 07:59,9868.25721442,10599.0607079047000000,8248.5661624347000000,7512.67614331
1567771199999,2019-09-06 11:59,9868.25721442,10716.1234787539000000,8323.0253313321000000,7512.67614331
1567785599999,2019-09-06 15:59,9868.25721442,10724.1643737100000000,8306.7341922786000000,7512.67614331
1567799999999,2019-09-06 19:59,9868.25721442,10259.0683278175000000,8099.8454721945000000,7512.67614331
1567814399999,2019-09-06 23:59,9868.25721442,10185.8595892381000000,8076.5867456031000000,7512.67614331
1567828799999,2019-09-07 03:59,9868.25721442,10220.5847825848000000,8080.3781069466000000,7512.67614331
1567843199999,2019-09-07 07:59,9868.25721442,10251.9076784347000000,8114.8040466465000000,7512.67614331
1567857599999,2019-09-07 11:59,9868.25721442,10302.9322504870000000,8177.5500683160000000,7512.67614331
1567871999999,2019-09-07 15:59,9868.25721442,10341.0498509308000000,8272.1381659356000000,7512.67614331
1567886399999,2019-09-07 19:59,9868.25721442,10351.0193738284000000,8308.9594408026000000,7512.67614331
1567900799999,2019-09-07 23:59,9868.25721442,10341.2872205236000000,8305.7789624646000000,7512.67614331
1567915199999,2019-09-08 03:59,9868.25721442,10425.8699187580000000,8453.1842056686000000,7512.67614331
1567929599999,2019-09-08 07:59,9868.25721442,10403.1813418462000000,8412.9963355668000000,7512.67614331
1567943999999,2019-09-08 11:59,9868.25721442,10273.1621473900000000,8330.5021577214000000,7512.67614331
1567958399999,2019-09-08 15:59,9868.25721442,10275.3775969228000000,8430.0920499396000000,7512.67614331
1567972799999,2019-09-08 19:59,9868.25721442,10226.7366111982000000,8359.5534307680000000,7512.67614331
1567987199999,2019-09-08 23:59,9868.25721442,10267.4059347646000000,8389.2053106066000000,7512.67614331
1568001599999,2019-09-09 03:59,9868.25721442,10186.0870684312000000,8300.0535356226000000,7512.67614331
1568015999999,2019-09-09 07:59,9868.25721442,10036.1486089792000000,8224.5051092730000000,7512.67614331
1568030399999,2019-09-09 11:59,9868.25721442,10299.1343370022000000,8391.6781820598000000,7512.67614331
1568044799999,2019-09-09 15:59,9868.25721442,10207.9844133670000000,8350.4617859136000000,7512.67614331
1568059199999,2019-09-09 19:59,9868.25721442,10199.6764776190000000,8326.2348984522000000,7512.67614331
1568073599999,2019-09-09 23:59,9868.25721442,10190.2014747064000000,8326.2463364028000000,7512.67614331
1568087999999,2019-09-10 03:59,9868.25721442,10196.9862889006000000,8411.4478306218000000,7512.67614331
1568102399999,2019-09-10 07:59,9868.25721442,10158.5719764658000000,8409.2928561534000000,7512.67614331
1568116799999,2019-09-10 11:59,9868.25721442,10140.0175866286000000,8366.3753969730000000,7512.67614331
1568131199999,2019-09-10 15:59,9868.25721442,10063.5549065479000000,8306.6335459257000000,7512.67614331
1568145599999,2019-09-10 19:59,9868.25721442,9916.4253206107000000,8244.2332870473000000,7512.67614331
1568159999999,2019-09-10 23:59,9868.25721442,9987.4779520555000000,8293.6162600419000000,7512.67614331
1568174399999,2019-09-11 03:59,9868.25721442,9982.4239578088000000,8266.0975128354000000,7512.67614331
1568188799999,2019-09-11 07:59,9868.25721442,9955.6803170200000000,8242.1276267154000000,7512.67614331
1568203199999,2019-09-11 11:59,9868.25721442,9957.7078489585000000,8218.6816970145000000,7512.67614331
1568217599999,2019-09-11 15:59,9868.25721442,9880.5825120979000000,8103.4241593251000000,7512.67614331
1568231999999,2019-09-11 19:59,9868.25721442,9964.0475951662000000,8089.5812621790000000,7512.67614331
1568246399999,2019-09-11 23:59,9868.25721442,10046.9983774501000000,8150.5354031229000000,7512.67614331
1568260799999,2019-09-12 03:59,9868.25721442,10003.2234683779000000,8101.2258112737000000,7512.67614331
1568275199999,2019-09-12 07:59,9868.25721442,9969.3191782063000000,8042.1329666703000000,7512.67614331
1568289599999,2019-09-12 11:59,9868.25721442,10059.0053226859000000,8112.0864155979000000,7512.67614331
1568303999999,2019-09-12 15:59,9868.25721442,10213.3450100044000000,8166.4883908662000000,7512.67614331
1568318399999,2019-09-12 19:59,9868.25721442,10187.7387651811000000,8157.2143544859000000,7512.67614331
1568332799999,2019-09-12 23:59,9868.25721442,10300.8651569497000000,8186.9515109625000000,7512.67614331
1568347199999,2019-09-13 03:59,9868.25721442,10250.4340088794000000,8174.4522848004000000,7512.67614331
1568361599999,2019-09-13 07:59,9868.25721442,10170.4602369052000000,8120.5376917620000000,7512.67614331
1568375999999,2019-09-13 11:59,9868.25721442,10192.5059378365000000,8142.3227060409000000,7512.67614331
1568390399999,2019-09-13 15:59,9868.25721442,10183.4562221110000000,8111.1171275562000000,7512.67614331
1568404799999,2019-09-13 19:59,9868.25721442,10098.6954966820000000,8023.4225383278000000,7512.67614331
1568419199999,2019-09-13 23:59,9868.25721442,10228.7146911382000000,8117.9413686840000000,7512.67614331
1568433599999,2019-09-14 03:59,9868.25721442,10168.5414993634000000,8088.9559389282000000,7444.6291574296000000
1568447999999,2019-09-14 07:59,9868.25721442,10205.9074294300000000,8105.3302240524000000,7471.9854733300000000
1568462399999,2019-09-14 11:59,9868.25721442,10180.6374581965000000,8114.7041556375000000,7453.4848414810000000
1568476799999,2019-09-14 15:59,9868.25721442,10242.8184011104000000,8208.7646674710000000,7499.0087054476000000
1568491199999,2019-09-14 19:59,9868.25721442,10250.1471872881000000,8243.8355549775000000,7504.3742507314000000
1568505599999,2019-09-14 23:59,9872.7676073630000000,10221.7518497494000000,8217.4354759830000000,7483.5854781136000000
1568519999999,2019-09-15 03:59,9862.0403143940000000,10190.4388442992000000,8196.3740700714000000,7460.6606247148000000
1568534399999,2019-09-15 07:59,9868.9920796700000000,10195.4433865474000000,8222.3305436154000000,7464.3245463256000000
1568548799999,2019-09-15 11:59,9874.3257616490000000,10185.1573708594000000,8232.7157028606000000,7456.7939564536000000
1568563199999,2019-09-15 15:59,9876.9626381330000000,10194.9983185609000000,8225.1594078195000000,7463.9987034946000000
1568577599999,2019-09-15 19:59,9879.3597985730000000,10183.0408253236000000,8210.8215075720000000,7455.2443927684000000
1568591999999,2019-09-15 23:59,9878.1612183530000000,10189.1036403397000000,8207.5446995601000000,7459.6830962218000000
1568606399999,2019-09-16 03:59,9906.7473566000000000,10188.8563803472000000,8285.9397191670000000,7438.22365464
1568620799999,2019-09-16 07:59,9907.7062207760000000,10189.3410099325000000,8284.6222816233000000,7438.22365464
1568635199999,2019-09-16 11:59,9904.1104801160000000,10171.0833320863000000,8237.3491854399000000,7438.22365464
1568649599999,2019-09-16 15:59,9882.9555392330000000,10006.6059850753000000,8123.1563795529000000,7438.22365464
1568663999999,2019-09-16 19:59,9893.2633291250000000,10010.4632409583000000,8148.6477294861000000,7438.22365464
1568678399999,2019-09-16 23:59,9927.2430783620000000,10138.9593138607000000,8274.0601509267000000,7438.22365464
1568692799999,2019-09-17 03:59,9925.9845691310000000,10113.2343842410000000,8263.1081384022000000,7398.3136411150000000
1568707199999,2019-09-17 07:59,9933.8951985830000000,10091.7821072917000000,8329.0185077565000000,7382.6203675975000000
1568721599999,2019-09-17 11:59,9926.9631526970000000,10051.4985093136000000,8319.5461782678000000,7353.1511638000000000
1568735999999,2019-09-17 15:59,10043.0272943750000000,10088.8050969820000000,8475.5990098272000000,7380.4425550900000000
1568750399999,2019-09-17 19:59,10135.6845230090000000,10145.5166488618000000,8635.3689931140000000,7421.9295215950000000
1568764799999,2019-09-17 23:59,10073.8436487860000000,10076.1651661654000000,8537.5016955768000000,7371.1958960050000000
1568779199999,2019-09-18 03:59,10215.3784792790000000,10094.5810904068000000,8732.5969576242000000,7348.78988145
